NN_Topology,HWType,Datatype,Op mode,batch/thread/stream,lat-sys,lat-comp,fps-system,fps-comp,tp-system,tp-comp,top1,top5 [%],Base_Pwr_W,Idle_Pwr_W,Full_Pwr_W,GOPS,PruningFactor,level,hw_datatype_prun_net,norm-lat-comp,datatype_model,tag
CNV,TX2,FP16,maxn,128,83.61,57.4736,1549.17,2231.14,727.2578565,1047.4086730000001,87.06,,1.8,5.7,14.8,60.0896,100.0,l3,TX2_FP16_100%_CNV,0.0039470565778244255,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxq,1,2.0,1.58556,498.054,630.839,233.8114503,296.14736855,87.06,,1.8,4.15,8.1,0.46945,100.0,l3,TX2_FP16_100%_CNV,0.0001088899081932452,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxq,2,3.28,2.57296,609.161,778.398,285.97063145,365.41894110000004,87.06,,1.8,4.15,8.2,0.9389,100.0,l3,TX2_FP16_100%_CNV,0.0001767005841373976,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxq,4,5.72,4.45204,697.073,902.701,327.2409198499999,423.77298445,87.06,,1.8,4.15,8.4,1.8778,100.0,l3,TX2_FP16_100%_CNV,0.0003057482699315417,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxq,8,9.47,7.052969999999998,849.0880000000002,1140.85,398.60436160000006,535.5720325,87.06,,1.8,4.15,8.3,3.7556,100.0,l3,TX2_FP16_100%_CNV,0.00048436972160606506,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxq,16,17.09,12.4309,937.729,1307.5,440.21687904999993,613.805875,87.06,,1.8,4.15,8.4,7.5112,100.0,l3,TX2_FP16_100%_CNV,0.0008537044071239258,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxq,32,31.71,22.6396,1001.96,1429.55,470.370122,671.1022475,87.06,,1.8,4.15,8.4,15.0224,100.0,l3,TX2_FP16_100%_CNV,0.0015547970215771046,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxq,64,61.16,43.1733,1045.97,1484.9,491.0306165,697.0863049999999,87.06,,1.8,4.15,8.4,30.0448,100.0,l3,TX2_FP16_100%_CNV,0.0029649692685230662,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxq,128,120.57,84.0403,1063.34,1520.04,499.18496299999987,713.5827780000001,87.06,,1.8,4.15,8.3,60.0896,100.0,l3,TX2_FP16_100%_CNV,0.00577155109332525,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxp,1,1.78,1.3044,567.942,785.6389999999999,266.6203719,368.81822855,87.06,,1.8,4.7,10.3,0.46945,100.0,l3,TX2_FP16_100%_CNV,8.958096587153373e-05,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxp,2,2.89,2.0865,695.18,976.935,326.352251,458.62213574999987,87.06,,1.8,4.7,10.4,0.9389,100.0,l3,TX2_FP16_100%_CNV,0.00014329246035798459,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxp,4,4.68,3.46883,867.797,1153.66,407.38730165,541.585687,87.06,,1.8,4.7,10.1,1.8778,100.0,l3,TX2_FP16_100%_CNV,0.00023822534639999414,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxp,8,7.78,5.5002900000000015,1048.11,1454.76,492.03523949999993,682.9370819999998,87.06,,1.8,4.7,10.9,3.7556,100.0,l3,TX2_FP16_100%_CNV,0.00037773788007784286,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxp,16,14.14,9.84311,1149.27,1666.98,539.5248015,782.563761,87.06,,1.8,4.7,10.9,7.5112,100.0,l3,TX2_FP16_100%_CNV,0.0006759853580034902,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxp,32,26.19,17.6312,1232.25,1831.75,578.4797625,859.9150374999998,87.06,,1.8,4.7,10.9,15.0224,100.0,l3,TX2_FP16_100%_CNV,0.001210840175923172,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxp,64,50.4,33.6549,1286.43,1909.28,603.9145635,896.3114959999998,87.06,,1.8,4.7,10.9,30.0448,100.0,l3,TX2_FP16_100%_CNV,0.0023112836923565474,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP16,maxp,128,101.61,66.3648,1302.8,1939.6,611.5994599999998,910.54522,87.06,,1.8,4.7,10.8,60.0896,100.0,l3,TX2_FP16_100%_CNV,0.004557668570891722,FP16_TX2,TX2_FP16_CNV_100.0
CNV,TX2,FP32,maxn,1,1.96,1.6879400000000002,511.233,592.887,239.99833185,278.33080214999995,87.06,,1.8,5.7,15.1,0.46945,100.0,l3,TX2_FP32_100%_CNV,0.00011592095640386127,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxn,2,3.36,2.8978,599.883,690.164,281.61507435,323.9974898,87.06,,1.8,5.7,16.4,0.9389,100.0,l3,TX2_FP32_100%_CNV,0.0001990092938535192,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxn,4,5.79,4.9506,694.7080000000002,807.383,326.1306706000001,379.02594935,87.06,,1.8,5.7,15.9,1.8778,100.0,l3,TX2_FP32_100%_CNV,0.0003399873732318421,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxn,8,9.81,8.24878,819.8560000000001,970.512,384.8813992,455.6068584,87.06,,1.8,5.7,15.7,3.7556,100.0,l3,TX2_FP32_100%_CNV,0.0005664931613475852,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxn,16,17.75,14.7094,912.656,1100.02,428.4463592,516.4043889999998,87.06,,1.8,5.7,15.7,7.5112,100.0,l3,TX2_FP32_100%_CNV,0.0010101826582265703,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxn,32,33.17,27.2242,967.864,1188.24,454.36375479999987,557.819268,87.06,,1.8,5.7,15.5,15.0224,100.0,l3,TX2_FP32_100%_CNV,0.0018696489812019387,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxn,64,64.72,52.9712,993.21,1215.39,466.2624345,570.5648355000002,87.06,,1.8,5.7,16.3,30.0448,100.0,l3,TX2_FP32_100%_CNV,0.003637849784862149,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxn,128,126.92,103.618,1008.87,1236.0,473.6140215,580.2402,87.06,,1.8,5.7,16.3,60.0896,100.0,l3,TX2_FP32_100%_CNV,0.007116069090521759,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxq,1,2.87,2.44257,347.708,408.86800000000005,163.2315206,191.94308260000003,87.06,,1.8,4.15,8.6,0.46945,100.0,l3,TX2_FP32_100%_CNV,0.0001677459213499173,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxq,2,4.96,4.2405800000000005,402.358,470.616,188.8869631,220.9306812,87.06,,1.8,4.15,9.2,0.9389,100.0,l3,TX2_FP32_100%_CNV,0.00029122604435411566,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxq,4,8.5,7.20851,470.805,553.543,221.01940725,259.86076135,87.06,,1.8,4.15,9.4,1.8778,100.0,l3,TX2_FP32_100%_CNV,0.0004950515856291088,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxq,8,14.52,12.0192,554.413,664.5210000000002,260.26918285,311.95938345,87.06,,1.8,4.15,9.4,3.7556,100.0,l3,TX2_FP32_100%_CNV,0.0008254305006157146,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxq,16,26.17,21.4993,605.201,745.1080000000002,284.11160945,349.7909506000001,87.06,,1.8,4.15,9.4,7.5112,100.0,l3,TX2_FP32_100%_CNV,0.0014764857862326474,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxq,32,49.51,40.2266,646.465,797.36,303.48299425,374.320652,87.06,,1.8,4.15,9.4,15.0224,100.0,l3,TX2_FP32_100%_CNV,0.002762601718589266,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxq,64,96.61,78.4808,661.926,818.7639999999999,310.74116069999997,384.36875979999985,87.06,,1.8,4.15,9.4,30.0448,100.0,l3,TX2_FP32_100%_CNV,0.005389746907674536,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxq,128,190.29,153.72799999999995,671.916,832.648,315.4309662,390.88660360000006,87.06,,1.8,4.15,9.3,60.0896,100.0,l3,TX2_FP32_100%_CNV,0.010557423122891088,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxp,1,2.35,1.9405,430.252,515.51,201.9818014,242.00616949999997,87.06,,1.8,4.7,11.1,0.46945,100.0,l3,TX2_FP32_100%_CNV,0.0001332657653125661,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxp,2,3.99,3.34552,501.224,598.786,235.2996068,281.1000877,87.06,,1.8,4.7,12.4,0.9389,100.0,l3,TX2_FP32_100%_CNV,0.0002297569096462232,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxp,4,6.86,5.68452,585.812,703.573,275.0094434,330.29234484999995,87.06,,1.8,4.7,11.8,1.8778,100.0,l3,TX2_FP32_100%_CNV,0.0003903900583533049,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxp,8,11.61,9.38038,691.425,851.171,324.58946625,399.58222595,87.06,,1.8,4.7,11.8,3.7556,100.0,l3,TX2_FP32_100%_CNV,0.0006442069155489249,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxp,16,21.17,16.9903,757.3960000000002,954.766,355.5595522000001,448.2148987,87.06,,1.8,4.7,11.7,7.5112,100.0,l3,TX2_FP32_100%_CNV,0.0011668257317135233,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxp,32,39.81,31.2828,809.4860000000001,1031.79,380.01320269999997,484.37381550000003,87.06,,1.8,4.7,11.6,15.0224,100.0,l3,TX2_FP32_100%_CNV,0.0021483773682658813,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxp,64,77.63,61.0857,829.822,1057.7,389.5599379,496.53726500000005,87.06,,1.8,4.7,12.4,30.0448,100.0,l3,TX2_FP32_100%_CNV,0.004195121133807689,FP32_TX2,TX2_FP32_CNV_100.0
CNV,TX2,FP32,maxp,128,152.63,119.453,839.3439999999998,1072.66,394.0300408,503.560237,87.06,,1.8,4.7,12.4,60.0896,100.0,l3,TX2_FP32_100%_CNV,0.008203553446988898,FP32_TX2,TX2_FP32_CNV_100.0
CNV,ZCU104-FINN,INT4,,1,,4.874,,205.17,,96.3170565,87.42,,9.2,11.8,15.025,0.46945,100.0,l3,ZCU104-FINN_INT4_100%_CNV,0.00033472679213267047,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT4,,2,,6.872000000000001,,291.078,,136.64656709999997,87.42,,9.2,11.8,15.4,0.9389,100.0,l3,ZCU104-FINN_INT4_100%_CNV,0.0004719414270692885,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT4,,4,,9.884,,404.694,,189.9835983,87.42,,9.2,11.8,15.875,1.8778,100.0,l3,ZCU104-FINN_INT4_100%_CNV,0.0006787935193761418,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT4,,8,,15.704,,509.359,,239.11858255,87.42,,9.2,11.8,16.7,3.7556,100.0,l3,ZCU104-FINN_INT4_100%_CNV,0.0010784878013236476,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT4,,16,,27.344,,584.988,,274.6226166,87.42,,9.2,11.8,17.575,7.5112,100.0,l3,ZCU104-FINN_INT4_100%_CNV,0.0018778763652186586,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT4,,32,,50.65600000000001,,631.874,,296.63324930000005,87.42,,9.2,11.8,19.25,15.0224,100.0,l3,ZCU104-FINN_INT4_100%_CNV,0.0034788511247994588,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT4,,64,,97.216,,658.2669999999998,,309.02344314999993,87.42,,9.2,11.8,19.3,30.0448,100.0,l3,ZCU104-FINN_INT4_100%_CNV,0.006676405380379503,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT4,,128,,190.336,,672.301,,315.61170445,87.42,,9.2,11.8,19.275,60.0896,100.0,l3,ZCU104-FINN_INT4_100%_CNV,0.013071513891539592,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT4,,256,,376.832,,679.548,,319.0138086,87.42,,9.2,11.8,19.35,120.1792,100.0,l3,ZCU104-FINN_INT4_100%_CNV,0.025879311968185985,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT4,,512,,749.568,,683.2289999999998,,320.74185405,87.42,,9.2,11.8,19.375,240.3584,100.0,l3,ZCU104-FINN_INT4_100%_CNV,0.051477327067152565,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT4,,10000,,14561.129,,686.76,,322.399482,87.42,,9.2,11.8,19.7625,4694.5,100.0,l3,ZCU104-FINN_INT4_100%_CNV,1.0,INT4_ZCU104-FINN,ZCU104-FINN_INT4_CNV_100.0
CNV,ZCU104-FINN,INT2,,1,,1.2990000000000002,,769.823,,361.39340735,86.86,,9.2,11.6,14.3,0.46945,100.0,l3,ZCU104-FINN_INT2_100%_CNV,8.921011550684018e-05,INT2_ZCU104-FINN,ZCU104-FINN_INT2_CNV_100.0
CNV,ZCU104-FINN,INT2,,2,,1.784,,1121.076,,526.2891281999998,86.86,,9.2,11.6,14.425,0.9389,100.0,l3,ZCU104-FINN_INT2_100%_CNV,0.00012251797233579895,INT2_ZCU104-FINN,ZCU104-FINN_INT2_CNV_100.0
CNV,ZCU104-FINN,INT2,,4,,2.6,,1539.053,,722.50843085,86.86,,9.2,11.6,14.475,1.8778,100.0,l3,ZCU104-FINN_INT2_100%_CNV,0.00017855758300060388,INT2_ZCU104-FINN,ZCU104-FINN_INT2_CNV_100.0
CNV,ZCU104-FINN,INT2,,8,,3.928,,2034.588,,955.1373366,86.86,,9.2,11.6,14.35,3.7556,100.0,l3,ZCU104-FINN_INT2_100%_CNV,0.0002697593023178354,INT2_ZCU104-FINN,ZCU104-FINN_INT2_CNV_100.0
CNV,ZCU104-FINN,INT2,,16,,6.5920000000000005,,2425.345,,1138.5782102499998,86.86,,9.2,11.6,14.825,7.5112,100.0,l3,ZCU104-FINN_INT2_100%_CNV,0.00045271214889999257,INT2_ZCU104-FINN,ZCU104-FINN_INT2_CNV_100.0
CNV,ZCU104-FINN,INT2,,32,,11.936,,2682.763,,1259.42309035,86.86,,9.2,11.6,14.95,15.0224,100.0,l3,ZCU104-FINN_INT2_100%_CNV,0.0008197166579596954,INT2_ZCU104-FINN,ZCU104-FINN_INT2_CNV_100.0
CNV,ZCU104-FINN,INT2,,64,,22.592,,2832.987,,1329.94574715,86.86,,9.2,11.6,15.925,30.0448,100.0,l3,ZCU104-FINN_INT2_100%_CNV,0.001551528044288324,INT2_ZCU104-FINN,ZCU104-FINN_INT2_CNV_100.0
CNV,ZCU104-FINN,INT2,,128,,43.904,,2914.655,,1368.28478975,86.86,,9.2,11.6,17.175,60.0896,100.0,l3,ZCU104-FINN_INT2_100%_CNV,0.0030151508169455822,INT2_ZCU104-FINN,ZCU104-FINN_INT2_CNV_100.0
CNV,ZCU104-FINN,INT2,,256,,86.52799999999998,,2957.315,,1388.31152675,86.86,,9.2,11.6,17.175,120.1792,100.0,l3,ZCU104-FINN_INT2_100%_CNV,0.005942396362260097,INT2_ZCU104-FINN,ZCU104-FINN_INT2_CNV_100.0
CNV,ZCU104-FINN,INT2,,512,,172.032,,2979.082000000001,,1398.5300449,86.86,,9.2,11.6,17.175,240.3584,100.0,l3,ZCU104-FINN_INT2_100%_CNV,0.011814468507215342,INT2_ZCU104-FINN,ZCU104-FINN_INT2_CNV_100.0
CNV,NCS,FP16,,1,3.97,2.3854900000000003,251.922,419.201,29.959480228392,49.852907134835995,85.55,,0.53,1.2,1.65540087,0.118923636,50.0,l3,NCS_FP16_50%_CNV,0.0001638258956431195,FP16_NCS,NCS_FP16_CNV_50.0
CNV,NCS,FP16,,2,7.03,3.93902,284.481,507.74,33.831514892916005,60.38228694264,85.55,,0.53,1.2,1.67672,0.237847272,50.0,l3,NCS_FP16_50%_CNV,0.00027051611176578407,FP16_NCS,NCS_FP16_CNV_50.0
CNV,NCS,FP16,,4,12.86,6.68938,310.9790000000001,597.9630000000002,36.982753399644,71.11193415346801,85.55,,0.53,1.2,1.71,0.475694544,50.0,l3,NCS_FP16_50%_CNV,0.0004593998171432998,FP16_NCS,NCS_FP16_CNV_50.0
CNV,NCS,FP16,,8,24.89,12.4153,321.433,644.367,38.225981090388,76.630466558412,85.55,,0.53,1.2,1.73,0.951389088,50.0,l3,NCS_FP16_50%_CNV,0.000852633061625922,FP16_NCS,NCS_FP16_CNV_50.0
CNV,NCS,FP16,,16,47.84,23.1369,334.42800000000005,691.5369999999998,39.771393740208005,82.24009446853198,85.55,,0.53,1.2,1.75,1.902778176,50.0,l3,NCS_FP16_50%_CNV,0.0015889495931256429,FP16_NCS,NCS_FP16_CNV_50.0
CNV,NCS,FP16,,32,94.62,44.7066,338.17800000000005,715.779,40.217357375208,85.123041252444,85.55,,0.53,1.2,1.77,3.805556352,50.0,l3,NCS_FP16_50%_CNV,0.0030702701692979987,FP16_NCS,NCS_FP16_CNV_50.0
CNV,NCS,FP16,,64,187.07,87.2444,342.12,733.571,40.68615434832,87.23893058415602,85.55,,0.53,1.2,1.78,7.611112704,50.0,l3,NCS_FP16_50%_CNV,0.005991595843976109,FP16_NCS,NCS_FP16_CNV_50.0
CNV,NCS,FP16,,128,370.83,173.158,345.1690000000001,739.209,41.04875251448401,87.90942204392401,85.55,,0.53,1.2,1.8,15.222225408,50.0,l3,NCS_FP16_50%_CNV,0.011891797675853294,FP16_NCS,NCS_FP16_CNV_50.0
CNV,TX2,FP16,maxn,1,0.87,0.526068,1164.96,1953.65,138.54127899456,232.3351614714,85.57,,1.8,5.7,9.2,0.118923636,50.0,l3,TX2_FP16_50%_CNV,3.61282425284468e-05,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxn,2,1.3,0.754633,1546.83,2721.23,183.95464787388,323.61856599227997,85.57,,1.8,5.7,10.8,0.237847272,50.0,l3,TX2_FP16_50%_CNV,5.1825170974036435e-05,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxn,4,2.06,1.1304299999999998,1988.35,3619.86,236.46181164060002,430.48691301096,85.57,,1.8,5.7,11.4,0.475694544,50.0,l3,TX2_FP16_50%_CNV,7.763340328898946e-05,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxn,8,3.43,1.64817,2403.76,5038.77,285.86387927136,599.22884936772,85.57,,1.8,5.7,11.4,0.951389088,50.0,l3,TX2_FP16_50%_CNV,0.00011318971214388667,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxn,16,5.88,2.65367,2687.66,6130.75,319.62629953175997,729.0910814069999,85.57,,1.8,5.7,11.1,1.902778176,50.0,l3,TX2_FP16_50%_CNV,0.00018224342356969712,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxn,32,11.04,4.84213,2892.66,6930.86,344.00564491176004,824.24307180696,85.57,,1.8,5.7,11.3,3.805556352,50.0,l3,TX2_FP16_50%_CNV,0.0003325380882210439,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxn,64,20.87,8.82906,3103.03,7445.22,369.02361021708,885.4126332199199,85.57,,1.8,5.7,11.2,7.611112704,50.0,l3,TX2_FP16_50%_CNV,0.0006063444668335813,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxn,128,40.01,16.883,3240.51,7707.19,385.3732316943601,916.56705814284,85.57,,1.8,5.7,11.1,15.222225408,50.0,l3,TX2_FP16_50%_CNV,0.001159456797615075,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxq,1,1.14,0.720306,872.975,1399.45,103.8173611371,166.4276824002,85.57,,1.8,4.15,5.5,0.118923636,50.0,l3,TX2_FP16_50%_CNV,4.946773014647423e-05,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxq,2,1.76,1.05232,1136.52,1916.68,135.15909078672,227.93855464848,85.57,,1.8,4.15,6.3,0.237847272,50.0,l3,TX2_FP16_50%_CNV,7.226912143969056e-05,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxq,4,2.89,1.60676,1383.78,2499.54,164.56414902408,297.25438512744,85.57,,1.8,4.15,6.2,0.475694544,50.0,l3,TX2_FP16_50%_CNV,0.00011034583925463472,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxq,8,4.72,2.35426,1698.18,3408.55,201.95374018248,405.3571594878,85.57,,1.8,4.15,6.2,0.951389088,50.0,l3,TX2_FP16_50%_CNV,0.00016168114436730836,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxq,16,8.45,3.8497,1892.79,4150.24,225.09746898444,493.56163107264,85.57,,1.8,4.15,6.3,1.902778176,50.0,l3,TX2_FP16_50%_CNV,0.0002643819720297788,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxq,32,16.15,7.10959,1973.03,4657.04,234.63990153707996,553.8321297974401,85.57,,1.8,4.15,6.3,3.805556352,50.0,l3,TX2_FP16_50%_CNV,0.0004882581563558705,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxq,64,31.0,13.1864,2068.69,5004.08,246.01613655683997,595.10338843488,85.57,,1.8,4.15,6.3,7.611112704,50.0,l3,TX2_FP16_50%_CNV,0.0009055891201842936,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxq,128,60.7,24.8197,2115.7,5110.47,251.6067366852,607.75567406892,85.57,,1.8,4.15,6.3,15.222225408,50.0,l3,TX2_FP16_50%_CNV,0.001704517554923111,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxp,1,1.03,0.608011,965.127,1740.87,114.776412041772,207.03059020332,85.57,,1.8,4.7,7.8,0.118923636,50.0,l3,TX2_FP16_50%_CNV,4.175575946068468e-05,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxp,2,1.58,0.862916,1272.05,2359.87,151.27681117379998,280.64432088731996,85.57,,1.8,4.7,7.7,0.237847272,50.0,l3,TX2_FP16_50%_CNV,5.9261613574057346e-05,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxp,4,2.63,1.31284,1568.15,3121.11,186.4900997934,371.17374955596,85.57,,1.8,4.7,8.4,0.475694544,50.0,l3,TX2_FP16_50%_CNV,9.016059125635108e-05,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxp,8,4.22,1.89053,1906.89,4365.68,226.77429225204,519.18253921248,85.57,,1.8,4.7,8.4,0.951389088,50.0,l3,TX2_FP16_50%_CNV,0.0001298340259192814,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxp,16,7.57,3.09003,2155.79,5392.77,256.37438525244,641.32781651172,85.57,,1.8,4.7,7.6,1.902778176,50.0,l3,TX2_FP16_50%_CNV,0.00021221088007667536,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxp,32,13.75,5.44719,2316.74,6025.16,275.51514446664,716.53393468176,85.57,,1.8,4.7,7.5,3.805556352,50.0,l3,TX2_FP16_50%_CNV,0.0003740911848250229,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxp,64,26.79,10.1511,2432.3,6478.43,289.2579598428,770.43845117148,85.57,,1.8,4.7,7.5,7.611112704,50.0,l3,TX2_FP16_50%_CNV,0.0006971368772297808,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP16,maxp,128,51.16,19.2563,2528.4,6618.15,300.6865212624,787.0544615934,85.57,,1.8,4.7,8.4,15.222225408,50.0,l3,TX2_FP16_50%_CNV,0.0013224455328978955,FP16_TX2,TX2_FP16_CNV_50.0
CNV,TX2,FP32,maxn,1,0.96,0.64925,1038.54,1535.23,123.50695293144,182.57513369628003,85.6,,1.8,5.7,12.4,0.118923636,50.0,l3,TX2_FP32_50%_CNV,4.4587888755054637e-05,FP32_TX2,TX2_FP32_CNV_50.0
CNV,TX2,FP32,maxn,2,1.56,1.04006,1278.4,1936.36,152.0319762624,230.27897180495998,85.6,,1.8,5.7,12.5,0.237847272,50.0,l3,TX2_FP32_50%_CNV,7.142715375984926e-05,FP32_TX2,TX2_FP32_CNV_50.0
CNV,TX2,FP32,maxn,4,2.66,1.74247,1519.29,2328.43,180.67949093844,276.90536177148,85.6,,1.8,5.7,12.8,0.475694544,50.0,l3,TX2_FP32_50%_CNV,0.00011966585832733164,FP32_TX2,TX2_FP32_CNV_50.0
CNV,TX2,FP32,maxn,8,4.32,2.66972,1835.13,3055.74,218.24033213268,363.39971147063994,85.6,,1.8,5.7,12.8,0.951389088,50.0,l3,TX2_FP32_50%_CNV,0.00018334567326475847,FP32_TX2,TX2_FP32_CNV_50.0
CNV,TX2,FP32,maxn,16,7.65,4.48878,2120.08,3622.93,252.12762221087996,430.85200857348,85.6,,1.8,5.7,12.8,1.902778176,50.0,l3,TX2_FP32_50%_CNV,0.0003082714259313272,FP32_TX2,TX2_FP32_CNV_50.0
CNV,TX2,FP32,maxn,32,14.04,7.9694699999999985,2255.51,4020.94,268.23345023436,478.18480493784006,85.6,,1.8,5.7,12.2,3.805556352,50.0,l3,TX2_FP32_50%_CNV,0.0005473112696137778,FP32_TX2,TX2_FP32_CNV_50.0
CNV,TX2,FP32,maxn,64,26.83,15.0342,2415.09,4273.31,287.21128406724,508.19756295516,85.6,,1.8,5.7,12.5,7.611112704,50.0,l3,TX2_FP32_50%_CNV,0.0010324886209029534,FP32_TX2,TX2_FP32_CNV_50.0
CNV,TX2,FP32,maxn,128,52.74,29.4199,2455.64,4384.54,292.03363750704,521.4254389874401,85.6,,1.8,5.7,12.6,15.222225408,50.0,l3,TX2_FP32_50%_CNV,0.002020440860045949,FP32_TX2,TX2_FP32_CNV_50.0
CNV,TX2,FP32,maxq,1,1.32,0.901056,757.957,1104.43,90.139002371652,131.34283130748,85.6,,1.8,4.15,6.1,0.118923636,50.0,l3,TX2_FP32_50%_CNV,6.188091596468928e-05,FP32_TX2,TX2_FP32_CNV_50.0
CNV,TX2,FP32,maxq,2,2.17,1.47371,920.036,1352.41,109.414026370896,160.83351456276,85.6,,1.8,4.15,7.3,0.237847272,50.0,l3,TX2_FP32_50%_CNV,0.00010120849832454615,FP32_TX2,TX2_FP32_CNV_50.0
CNV,TX2,FP32,maxq,4,3.81,2.52625,1054.58,1583.68,125.41448805288,188.33698386048,85.6,,1.8,4.15,7.2,0.475694544,50.0,l3,TX2_FP32_50%_CNV,0.0001734927284827983,FP32_TX2,TX2_FP32_CNV_50.0
